sku_id,candidate_source,candidate_model_key,candidate_model,mean_rolling_3m_wmape_percent,horizon_wmape_percent,actual_total,forecast_total,absolute_error,bias,actual_positive_months,forecast_positive_months_gt_0,forecast_positive_months_gt_1,selection_score,champion_quality,sku_predictability_segment
8687761JA0000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,26.0,0.0,26.0,-26.0,4,0,0,100.0,under_100,sparse_lumpy
87205M79G51000,07_clean_regression,direct_extra_trees_log1p,Direct Extra Trees log1p,133.53764742240497,262.86069937769184,31.0,72.45119388751284,81.48681680708448,41.45119388751285,22,162,0,133.53764742240497,under_200,repeatable_lumpy
8721174G10P4Z,08_tuned_capped_full_coverage,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,84.66286311299388,150.28274713996936,78.0,63.244251203379065,117.22054276917608,-14.755748796620944,24,90,2,84.66286311299388,under_100,repeatable_lumpy
8721176G11T01,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,105.84014927589836,160.34668255278422,34.0,22.56265800093758,54.51787206794664,-11.437341999062417,12,23,7,105.84014927589836,under_200,sparse_lumpy
87211M76G00T01,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,110.57123218307616,23.0,2.4313834021075165,25.43138340210752,-20.568616597892483,18,3,0,100.0,under_100,repeatable_lumpy
87286M81P00000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,102.30866996039686,101.60529658321477,138.0,3.739671740114768,140.21530928483637,-134.26032825988523,69,5,0,102.30866996039686,under_200,repeatable_lumpy
87491M68P105PK,06_intermittent_tournament,sba_croston,SBA Croston,102.13743405533974,91.49299107448296,227.0,120.3813941754509,207.68908973907637,-106.61860582454912,94,162,0,102.13743405533974,under_200,high_volume_repeatable
87991M68P105PK,06_intermittent_tournament,sba_croston,SBA Croston,97.2990633023338,93.36719544833328,246.0,101.31674645355515,229.68330080289985,-144.68325354644483,95,162,0,97.2990633023338,under_100,high_volume_repeatable
88912M76M00000,08_tuned_capped_full_coverage,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,23.0,0.0,23.0,-23.0,11,0,0,100.0,under_100,sparse_lumpy
88921M68P01000,06_intermittent_tournament,sba_croston,SBA Croston,90.38944575056462,86.39222726020317,468.0,179.93046521488156,404.3156235777508,-288.06953478511844,112,162,126,90.38944575056462,under_100,high_volume_repeatable
8926050J00000,06_intermittent_tournament,sba_croston,SBA Croston,98.49626634958508,98.95481468591828,116.0,29.367326683608333,114.7875850356652,-86.63267331639166,84,108,0,98.49626634958508,under_100,repeatable_lumpy
89267M60M00000,07_clean_regression,direct_xgboost_tweedie,Direct XGBoost Tweedie,97.17765804930396,175.10341385524856,7.0,10.885539076983806,12.2572389698674,3.885539076983803,5,22,0,97.17765804930396,under_100,sparse_lumpy
89969M52R00000,06_intermittent_tournament,sba_croston,SBA Croston,87.28891081638217,81.05072222817273,232.0,105.22030119400964,188.03767556936072,-126.77969880599034,115,162,0,87.28891081638217,under_100,high_volume_repeatable
89969M63J00000,07_clean_regression,direct_random_forest_log1p,Direct Random Forest log1p,86.91496251633133,93.7642286123686,159.0,129.6427728827561,149.08512349366606,-29.35722711724388,85,162,15,86.91496251633133,under_100,high_volume_repeatable
9531071L01000,06_intermittent_tournament,sba_croston,SBA Croston,95.08359956096731,96.39171748506908,174.0,27.61769653106565,167.72158842402018,-146.38230346893437,113,126,0,95.08359956096731,under_100,high_volume_repeatable
95310M68K00000,06_intermittent_tournament,sba_croston,SBA Croston,101.54146728932638,101.90711365802062,167.0,22.14119442931648,170.18487980889444,-144.85880557068353,91,108,0,101.54146728932638,under_200,high_volume_repeatable
95310M75T00000,06_intermittent_tournament,hurdle_random_forest,Hurdle Random Forest,83.6007564978447,96.90223499615374,95.0,27.342403929452946,92.05712324634604,-67.65759607054706,10,18,18,83.6007564978447,under_100,sparse_lumpy
