sku_id,candidate_source,candidate_model_key,candidate_model,mean_rolling_3m_wmape_percent,horizon_wmape_percent,actual_total,forecast_total,absolute_error,bias,actual_positive_months,forecast_positive_months_gt_0,forecast_positive_months_gt_1,selection_score,champion_quality,sku_predictability_segment
3845061J12000,08_tuned_capped_regression,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,100.0,115.70331232634462,5.0,0.7851656163172314,5.785165616317231,-4.214834383682769,2,2,0,100.0,under_100,ultra_sparse
3845062R00000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,112.1676757346711,109.18619160470473,10.0,7.396355741318695,10.918619160470474,-2.6036442586813053,8,18,0,112.1676757346711,under_200,sparse_lumpy
3845065J10000,07_clean_regression,direct_xgboost_tweedie,Direct XGBoost Tweedie,113.4732631099263,142.883164926386,96.0,80.77250463125453,137.16783832933055,-15.227495368745467,39,162,1,113.4732631099263,under_200,repeatable_lumpy
3845071L10000,08_tuned_capped_regression,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,72.60313456381377,71.30600235221175,202.0,186.31438601575448,144.03812475146773,-15.685613984245506,110,144,102,72.60313456381377,under_100,high_volume_repeatable
38450M79M00000,08_tuned_capped_regression,hist_poisson_lr05_nodes31_reg05,Hist Poisson lr05 nodes31 reg05,97.20872021449654,97.7333211202676,63.0,50.1126134475993,61.57199230576859,-12.8873865524007,36,72,8,97.20872021449654,under_100,repeatable_lumpy
38450M80T10000,08_tuned_capped_regression,extra_trees_log1p_leaf5_sqrt,Extra Trees log1p leaf5 sqrt,55.116939247423886,83.4553074040307,4.0,6.689505974533352,3.3382122961612284,2.689505974533353,4,7,2,55.116939247423886,under_70,sparse_lumpy
38452M56R30000,06_intermittent_tournament,sba_croston,SBA Croston,103.45830996889136,102.44034942963351,101.0,30.93897466247623,103.46475292392986,-70.06102533752377,71,126,0,103.45830996889136,under_200,repeatable_lumpy
38452M65L00000,08_tuned_capped_regression,xgb_tweedie_depth2_reg20_cap15,XGBoost Tweedie depth2 reg20 cap15,62.31158154945851,55.30797245970502,29.0,21.1851859072789,16.039312013314458,-7.814814092721097,15,18,16,62.31158154945851,under_70,sparse_lumpy
38452M68K00000,06_intermittent_tournament,recent_mean_6,Recent Mean 6m,122.26017943409248,187.03703703703707,36.0,48.0,67.33333333333334,11.999999999999996,28,126,0,122.26017943409248,under_200,repeatable_lumpy
38480M68P01000,08_tuned_capped_regression,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,97.05289300892812,114.35393405596345,25.0,8.297034611142104,28.588483513990862,-16.702965388857898,24,10,0,97.05289300892812,under_100,repeatable_lumpy
38500M55T01000,06_intermittent_tournament,boosted_sba_hybrid,Boosted SBA Hybrid,93.2088076955146,93.66474318301714,134.0,44.680639818685584,125.51075586524296,-89.3193601813144,74,108,0,93.2088076955146,under_100,high_volume_repeatable
3882151K02000,06_intermittent_tournament,sba_croston,SBA Croston,113.32714276880613,140.44233683333354,71.0,50.00848628199712,99.7140591516668,-20.99151371800287,35,162,0,113.32714276880613,under_200,repeatable_lumpy
3882165J00000,08_tuned_capped_regression,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,108.14623130910367,124.38688042992825,54.0,17.16039444982962,67.16891543216126,-36.839605550170376,47,17,11,108.14623130910367,under_200,repeatable_lumpy
38821M67P00000,06_intermittent_tournament,sba_croston,SBA Croston,99.02839862901313,99.52384815508532,120.0,48.904472341511685,119.4286177861024,-71.09552765848832,84,162,0,99.02839862901313,under_100,high_volume_repeatable
3910268L01000,08_tuned_capped_regression,hurdle_xgb_thr20,Hurdle XGBoost threshold 0.20,101.39761851649205,100.05844186935923,12.0,0.5806147411526024,12.007013024323108,-11.419385258847399,7,2,0,101.39761851649205,under_200,sparse_lumpy
39102M80T00000,06_intermittent_tournament,aggregate_allocation,Aggregate Allocation,100.0,100.0,45.0,0.0,45.0,-45.0,23,0,0,100.0,under_100,repeatable_lumpy
3925061J00000,08_tuned_capped_regression,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,92.43856150485576,91.11461323206811,19.0,16.233229490849553,17.31177651409294,-2.7667705091504455,10,18,4,92.43856150485576,under_100,sparse_lumpy
39321M56R00000,06_intermittent_tournament,sba_croston,SBA Croston,116.81583747001456,203.2504502248615,37.0,60.42395154609223,75.20266658319876,23.423951546092237,35,162,0,116.81583747001456,under_200,repeatable_lumpy
39321M67P00000,06_intermittent_tournament,sba_croston,SBA Croston,102.7711016967134,103.27578853888063,123.0,31.42160645931729,127.0292199028232,-91.5783935406827,88,108,0,102.7711016967134,under_200,high_volume_repeatable
39322M56R00000,06_intermittent_tournament,sba_croston,SBA Croston,133.73509183031575,253.182255046382,33.0,81.16007289766233,83.55014416530607,48.16007289766233,31,162,0,133.73509183031575,under_200,repeatable_lumpy
39322M67P00000,06_intermittent_tournament,sba_croston,SBA Croston,102.0406887063891,102.89468473488952,124.0,16.152340820683435,127.589409071263,-107.84765917931657,89,54,0,102.0406887063891,under_200,high_volume_repeatable
39322M67P10000,06_intermittent_tournament,sba_croston,SBA Croston,108.82787682515394,111.76092782241328,144.0,55.903229770496026,160.93573606427512,-88.09677022950399,60,162,0,108.82787682515394,under_200,high_volume_repeatable
3F11579S10ZWG,08_tuned_capped_regression,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,98.71764481217296,116.28611431200025,2.0,1.08008812873584,2.325722286240005,-0.9199118712641601,2,3,0,98.71764481217296,under_100,ultra_sparse
3F11779S00000,08_tuned_capped_regression,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,100.0,100.0,5.0,0.0,5.0,-5.0,2,0,0,100.0,under_100,ultra_sparse
4161552R00000,08_tuned_capped_regression,extra_trees_log1p_leaf2_sqrt,Extra Trees log1p leaf2 sqrt,93.04063463043896,203.5444767129444,12.0,20.835299149051217,24.42533720555333,8.835299149051213,3,18,8,93.04063463043896,under_100,ultra_sparse
4171080J00000,08_tuned_capped_regression,extra_trees_log1p_leaf5_half,Extra Trees log1p leaf5 half features,103.94705880401646,99.21851825651882,120.0,47.49908759375818,119.06222190782259,-72.50091240624181,28,54,16,103.94705880401646,under_200,repeatable_lumpy
41710M68K00000,06_intermittent_tournament,sba_croston,SBA Croston,133.17299240481717,122.3115527480728,337.0,312.64764375084707,412.1899327610053,-24.352356249152905,70,162,144,133.17299240481717,under_200,high_volume_repeatable
41710M76M00000,06_intermittent_tournament,sba_croston,SBA Croston,120.74100354165876,145.5350953980158,116.0,133.17221117179162,168.82071066169834,17.17221117179163,49,162,0,120.74100354165876,under_200,repeatable_lumpy
41710M82000000,06_intermittent_tournament,sba_croston,SBA Croston,113.99118472001396,107.03327714039384,171.0,111.09401167788948,183.0269039100735,-59.90598832211052,72,162,0,113.99118472001396,under_200,high_volume_repeatable
4311052R71000,06_intermittent_tournament,recent_mean_6,Recent Mean 6m,106.89655172413794,149.27536231884056,23.0,15.0,34.33333333333333,-8.000000000000002,23,72,0,106.89655172413794,under_200,repeatable_lumpy
4311078K00000,08_tuned_capped_regression,hurdle_rf_thr25,Hurdle Random Forest threshold 0.25,100.0,100.0,2.0,0.0,2.0,-2.0,2,0,0,100.0,under_100,ultra_sparse
43110M75J80000-OP,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,126.41485029413593,132.86517570797176,14.0,18.342352025231918,18.601124599116048,4.342352025231916,7,18,8,126.41485029413593,under_200,sparse_lumpy
432006682227S,06_intermittent_tournament,recent_mean_6,Recent Mean 6m,100.0,100.0,12.0,0.0,12.0,-12.0,4,0,0,100.0,under_100,sparse_lumpy
4321052R5027N,06_intermittent_tournament,sba_croston,SBA Croston,103.88811621429026,107.3600635268578,130.0,57.585572966907066,139.56808258491515,-72.41442703309296,72,162,0,103.88811621429026,under_200,high_volume_repeatable
4321052S0039M,08_tuned_capped_regression,hist_poisson_lr03_nodes15_reg20,Hist Poisson lr03 nodes15 reg20,93.99384801609366,92.8786814037481,179.0,41.94305100203508,166.25283971270912,-137.05694899796492,47,72,4,93.99384801609366,under_100,repeatable_lumpy
4321053R100CE,08_tuned_capped_regression,extra_trees_log1p_leaf5_half,Extra Trees log1p leaf5 half features,88.63455473941283,84.2501482275249,72.0,53.00869893067306,60.66010672381793,-18.991301069326937,33,54,25,88.63455473941283,under_100,repeatable_lumpy
4321057M100BK,06_intermittent_tournament,hurdle_random_forest,Hurdle Random Forest,95.26826862216969,133.91919370405964,44.0,16.786277292420394,58.92444522978624,-27.21372270757961,14,37,0,95.26826862216969,under_100,sparse_lumpy
4321061J01ZBP,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,109.4319832338393,117.23335750322096,17.0,6.58988263836573,19.929670775547564,-10.410117361634269,5,18,0,109.4319832338393,under_200,sparse_lumpy
4321064J01ZBP,08_tuned_capped_regression,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.14249689687037,101.6869480521211,46.0,2.2364628729023712,46.77599610397571,-43.76353712709763,40,3,0,100.14249689687037,under_200,repeatable_lumpy
4321068LA0ZA8,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,76.02327156311821,69.0518358417632,32.0,36.72706994255251,22.096587469364223,4.727069942552516,13,18,18,76.02327156311821,under_100,sparse_lumpy
4321071L91QC8,08_tuned_capped_regression,hurdle_rf_thr25,Hurdle Random Forest threshold 0.25,100.0,100.0,9.0,0.0,9.0,-9.0,2,0,0,100.0,under_100,ultra_sparse
4321078K6027N,08_tuned_capped_regression,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,104.97781606551922,107.46672409827882,12.0,0.8960068917934587,12.896006891793458,-11.103993108206542,12,1,0,104.97781606551922,under_200,sparse_lumpy
4321079K510BK,08_tuned_capped_regression,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,114.15879676268139,188.36286281700745,55.0,71.76017616944314,103.59957454935409,16.76017616944315,27,80,13,114.15879676268139,under_200,repeatable_lumpy
4321080S6027N,08_tuned_capped_regression,xgb_tweedie_depth2_reg20_cap15,XGBoost Tweedie depth2 reg20 cap15,98.74760259485572,298.3185495036429,4.0,10.414358179509758,11.932741980145716,6.414358179509758,1,9,9,98.74760259485572,under_100,ultra_sparse
43210M55R6027N,06_intermittent_tournament,sba_croston,SBA Croston,100.96618006838716,99.36821597782811,346.0,36.34803440718999,343.8140272832853,-309.65196559281003,103,90,0,100.96618006838716,under_200,high_volume_repeatable
43210M55RH1QC8,08_tuned_capped_regression,extra_trees_log1p_leaf5_half,Extra Trees log1p leaf5 half features,81.78045914601256,82.28661244701705,83.0,43.97747988040211,68.29788833102415,-39.02252011959789,37,54,4,81.78045914601256,under_100,repeatable_lumpy
43210M62S0009L,08_tuned_capped_regression,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,100.0,155.91150770837623,3.0,1.6773452312512864,4.677345231251287,-1.3226547687487136,1,4,0,100.0,under_100,ultra_sparse
43210M62S620CB,08_tuned_capped_regression,extra_trees_log1p_leaf5_half,Extra Trees log1p leaf5 half features,86.94112639006238,82.04386881118123,106.0,42.203304098868536,86.96650093985211,-63.796695901131464,38,51,5,86.94112639006238,under_100,repeatable_lumpy
43210M68K1109L,06_intermittent_tournament,sba_croston,SBA Croston,108.74797212945272,103.0528313619867,181.0,103.63314299861918,186.52562476519597,-77.36685700138081,77,162,0,108.74797212945272,under_200,high_volume_repeatable
43210M74T50QC8,08_tuned_capped_regression,hist_poisson_lr05_nodes31_reg05,Hist Poisson lr05 nodes31 reg05,99.87121261562302,109.40593434149547,15.0,17.43644198753372,16.410890151224322,2.4364419875337178,12,27,3,99.87121261562302,under_100,sparse_lumpy
43210M76M5127N,06_intermittent_tournament,sba_croston,SBA Croston,112.19066238100596,118.05789556671331,65.0,56.99831341177837,76.73763211836365,-8.001686588221629,65,162,0,112.19066238100596,under_200,repeatable_lumpy
43210M76T50QC8,08_tuned_capped_regression,extra_trees_log1p_leaf5_half,Extra Trees log1p leaf5 half features,91.1100484407989,92.91534606565763,53.0,21.52401286446555,49.245133414798545,-31.475987135534442,25,42,3,91.1100484407989,under_100,repeatable_lumpy
43210M79G5339M,06_intermittent_tournament,sba_croston,SBA Croston,90.93668525738664,87.28479839634998,316.0,82.52129131340719,275.819962932466,-233.4787086865928,120,162,0,90.93668525738664,under_100,high_volume_repeatable
43210M83P0027N,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,102.9047730213485,102.6480521424492,12.0,16.834006626434274,12.317766257093904,4.834006626434274,9,18,2,102.9047730213485,under_200,sparse_lumpy
4325065DA1C48,08_tuned_capped_regression,hurdle_rf_thr25,Hurdle Random Forest threshold 0.25,105.59903017691045,113.03559777333709,16.0,3.6393644271021524,18.085695643733935,-12.360635572897849,9,5,0,105.59903017691045,under_200,sparse_lumpy
4325079P00ZH1,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,96.62305141028202,168.39544837237014,16.0,33.405598455728544,26.94327173957922,17.40559845572854,8,18,18,96.62305141028202,under_100,sparse_lumpy
43250M53M0027N,06_intermittent_tournament,sba_croston,SBA Croston,100.0,106.359375,216.0,13.736249999999998,229.73625,-202.26375,6,18,0,100.0,under_100,sparse_lumpy
43250M53T0027N,08_tuned_capped_regression,hurdle_xgb_thr10,Hurdle XGBoost threshold 0.10,87.35067758443593,84.56810438254165,36.0,11.676734717509909,30.44451757771499,-24.32326528249009,13,18,0,87.35067758443593,under_100,sparse_lumpy
43250M68K1027N,06_intermittent_tournament,sba_croston,SBA Croston,106.00756874718802,165.14771550221298,65.0,95.58545835142532,107.34601507643843,30.585458351425324,48,162,0,106.00756874718802,under_200,repeatable_lumpy
43250M68K2027N,06_intermittent_tournament,sba_croston,SBA Croston,101.01522057065598,95.59063553944102,184.0,46.96682570170253,175.88676939257147,-137.03317429829747,100,144,0,101.01522057065598,under_200,high_volume_repeatable
43250M74L0027N,08_tuned_capped_regression,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,89.16092075771525,77.69699586682124,231.0,211.71453378036426,179.48006045235707,-19.285466219635744,97,144,126,89.16092075771525,under_100,high_volume_repeatable
43250M74L1027N,06_intermittent_tournament,sba_croston,SBA Croston,118.16004768395088,169.60104951538307,67.0,119.8875215591878,113.63270317530666,52.887521559187775,49,162,0,118.16004768395088,under_200,repeatable_lumpy
43250M79G6027N,06_intermittent_tournament,sba_croston,SBA Croston,82.08995945824005,84.59961471076485,149.0,115.32862296306806,126.05342591903964,-33.67137703693195,93,162,0,82.08995945824005,under_100,high_volume_repeatable
43250M79M0027N,06_intermittent_tournament,sba_croston,SBA Croston,103.7407927134148,105.0557024085694,128.0,44.13533032573741,134.4712990829688,-83.86466967426259,72,162,0,103.7407927134148,under_200,high_volume_repeatable
4325251K20DB7,08_tuned_capped_regression,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,128.73785332726035,198.18545381353667,85.0,118.74669071040107,168.45763574150615,33.74669071040107,32,90,74,128.73785332726035,under_200,repeatable_lumpy
4325261J0027S,08_tuned_capped_regression,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,100.0,160.38558083318688,10.0,6.038558083318686,16.038558083318687,-3.9614419166813137,2,4,4,100.0,under_100,ultra_sparse
4325283S00CZ2,06_intermittent_tournament,recent_mean_6,Recent Mean 6m,115.34869976359336,146.32768361581918,59.0,42.0,86.33333333333333,-16.999999999999996,39,126,0,115.34869976359336,under_200,repeatable_lumpy
43402M74L21000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,73.83921767006548,83.88273503766007,26.0,14.569974961717698,21.80951110979162,-11.430025038282302,12,18,0,73.83921767006548,under_100,sparse_lumpy
4342386G01000,08_tuned_capped_regression,extra_trees_log1p_leaf5_sqrt,Extra Trees log1p leaf5 sqrt,98.40526713872926,92.82696532445277,245.0,96.17222278627783,227.4260650449093,-148.82777721372216,64,108,23,98.40526713872926,under_100,high_volume_repeatable
4345965J00000,08_tuned_capped_regression,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,21.0,0.0,21.0,-21.0,21,0,0,100.0,under_100,repeatable_lumpy
44119M53M00000,08_tuned_capped_regression,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,100.0,139.43667823916252,2.0,0.7887335647832504,2.7887335647832505,-1.2112664352167495,1,2,0,100.0,under_100,ultra_sparse
48150M53M10C48,08_tuned_capped_regression,hurdle_xgb_thr10,Hurdle XGBoost threshold 0.10,80.0195159203436,536.0396972166218,2.0,10.38682266223934,10.720793944332437,8.386822662239341,2,33,0,80.0195159203436,under_100,ultra_sparse
48150M68P00C48,06_intermittent_tournament,tsb,TSB,103.48997633576184,125.75263830634398,118.0,33.43183395220633,148.3881132014859,-84.56816604779368,10,162,0,103.48997633576184,under_200,sparse_lumpy
48150M69R00C48,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,71.73237480829769,79.24271248221467,39.0,20.205921795514165,30.904657868063723,-18.794078204485835,13,18,18,71.73237480829769,under_100,sparse_lumpy
48150M79M11C48,07_clean_regression,direct_hist_poisson,Direct Hist Gradient Poisson,103.33931675839656,116.26400597226863,124.0,24.849313872579017,144.1673674056131,-99.15068612742095,16,162,0,103.33931675839656,under_200,sparse_lumpy
4982162A51000,08_tuned_capped_regression,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,154.0,0.0,154.0,-154.0,33,0,0,100.0,under_100,repeatable_lumpy
5730073R02000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,73.05584414462805,66.20481012267798,25.0,15.45605815381929,16.551202530669496,-9.54394184618071,14,18,2,73.05584414462805,under_100,sparse_lumpy
5730079P02000,06_intermittent_tournament,sba_croston,SBA Croston,97.69387699298576,98.39117128332816,140.0,22.386944309404186,137.7476397966594,-117.6130556905958,89,72,0,97.69387699298576,under_100,high_volume_repeatable
57300M66L00000,06_intermittent_tournament,sba_croston,SBA Croston,102.24727059618505,102.54702994376169,124.0,89.72658953102345,127.15831713026448,-34.27341046897655,78,162,0,102.24727059618505,under_200,high_volume_repeatable
57300M68K10000,06_intermittent_tournament,sba_croston,SBA Croston,105.72840162740106,109.4128054017436,93.0,52.38739779726811,101.75390902362156,-40.612602202731885,72,162,0,105.72840162740106,under_200,repeatable_lumpy
57300M74T00000,08_tuned_capped_regression,extra_trees_log1p_leaf5_sqrt,Extra Trees log1p leaf5 sqrt,82.220028300936,84.42587401495473,42.0,29.81734399174124,35.45886708628098,-12.182656008258757,17,28,15,82.220028300936,under_100,sparse_lumpy
57300M75T00000,08_tuned_capped_regression,extra_trees_log1p_leaf2_sqrt,Extra Trees log1p leaf2 sqrt,91.03848373091621,112.45536678587048,6.0,7.322226796515902,6.747322007152229,1.322226796515902,3,7,2,91.03848373091621,under_100,ultra_sparse
5741079P00000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,91.8199425006848,121.1346270807808,16.0,23.514949089391447,19.381540332924928,7.514949089391452,8,18,18,91.8199425006848,under_100,sparse_lumpy
57410M67P00000,06_intermittent_tournament,sba_croston,SBA Croston,90.09712840696778,85.94991038033973,141.0,56.6711110032297,121.18937363627902,-84.3288889967703,106,162,0,90.09712840696778,under_100,high_volume_repeatable
5742071L01000,06_intermittent_tournament,sba_croston,SBA Croston,100.77486934496876,104.63310772126268,91.0,41.68454531118226,95.21612802634904,-49.31545468881774,76,162,0,100.77486934496876,under_200,repeatable_lumpy
57611M68K10000,06_intermittent_tournament,sba_croston,SBA Croston,93.6338944202878,94.56369007928863,132.0,75.54073640417565,124.824070904661,-56.45926359582436,91,126,0,93.6338944202878,under_100,high_volume_repeatable
57711M66L00000,06_intermittent_tournament,sba_croston,SBA Croston,101.33117943118673,102.98114695829254,112.0,63.405637814182136,115.33888459328764,-48.59436218581787,79,162,0,101.33117943118673,under_200,high_volume_repeatable
57711M79G10000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,102.35079507872074,128.503253390617,10.0,7.241325311658035,12.850325339061701,-2.758674688341966,6,18,0,102.35079507872074,under_200,sparse_lumpy
5811077K00000,06_intermittent_tournament,sba_croston,SBA Croston,117.46154328827542,149.27871771469526,58.0,70.02049699711138,86.58165627452325,12.020496997111373,49,162,0,117.46154328827542,under_200,repeatable_lumpy
58110M74L00000,06_intermittent_tournament,sba_croston,SBA Croston,101.41986736145248,99.99851524964454,127.0,42.88844492702826,126.99811436704856,-84.11155507297175,81,162,0,101.41986736145248,under_200,high_volume_repeatable
5812165J00000,06_intermittent_tournament,sba_croston,SBA Croston,131.67260638096204,214.71422087284444,54.0,107.27617854094927,115.945679271336,53.27617854094928,34,162,0,131.67260638096204,under_200,repeatable_lumpy
5823054P00000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,100.43777995643273,100.18665866073943,13.0,14.11271045534624,13.024265625896126,1.1127104553462412,9,18,0,100.43777995643273,under_200,sparse_lumpy
5823065J00000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,89.57444060575351,67.56928721624878,38.0,43.15492022357053,25.676329142174534,5.154920223570528,16,18,18,89.57444060575351,under_100,sparse_lumpy
58230M79G01000,06_intermittent_tournament,sba_croston,SBA Croston,100.29152362334992,212.6535137176761,51.0,109.1082310671122,108.4532919960148,58.1082310671122,39,162,0,100.29152362334992,under_200,repeatable_lumpy
58240M53M00000,06_intermittent_tournament,sba_croston,SBA Croston,99.17360399771955,101.04469189699223,112.0,48.02595493238029,113.17005492463132,-63.97404506761971,80,162,0,99.17360399771955,under_100,high_volume_repeatable
58240M67P00000,06_intermittent_tournament,sba_croston,SBA Croston,95.64112296963368,95.63153776790088,151.0,41.269314951063066,144.4036220295303,-109.73068504893692,90,162,0,95.64112296963368,under_100,high_volume_repeatable
58251M53M00000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,82.39743214810514,65.76479507983993,28.0,35.688892589318755,18.41414262235518,7.688892589318755,16,18,18,82.39743214810514,under_100,sparse_lumpy
5827080J20000,06_intermittent_tournament,sba_croston,SBA Croston,112.29625308924628,117.80755038884932,86.0,60.44992311276148,101.3144933344104,-25.550076887238525,60,162,0,112.29625308924628,under_200,repeatable_lumpy
61513M56R01000,08_tuned_capped_regression,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,100.0,100.0,22.0,0.0,22.0,-22.0,22,0,0,100.0,under_100,repeatable_lumpy
64111M56R01P21,06_intermittent_tournament,recent_mean_6,Recent Mean 6m,101.25,111.66666666666669,20.0,3.0,22.333333333333336,-17.0,14,18,0,101.25,under_200,sparse_lumpy
65500M75L00000,08_tuned_capped_regression,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,122.5857025037485,171.85815970617188,41.0,53.78380304563833,70.46184547953047,12.783803045638328,39,62,6,122.5857025037485,under_200,repeatable_lumpy
65500M79M00000,06_intermittent_tournament,tsb,TSB,127.5546517019369,223.8091017502989,25.0,46.93121673958623,55.952275437574734,21.931216739586223,21,162,0,127.5546517019369,under_200,repeatable_lumpy
6570079P11000,06_intermittent_tournament,sba_croston,SBA Croston,102.93072892658066,102.62763372550586,139.0,37.72402516757052,142.65241087845314,-101.2759748324295,77,162,0,102.93072892658066,under_200,high_volume_repeatable
65700M72P00000,06_intermittent_tournament,sba_croston,SBA Croston,88.88556188873326,86.49531179741476,160.0,76.89108228659572,138.39249887586362,-83.10891771340428,104,162,0,88.88556188873326,under_100,high_volume_repeatable
6800153R00000,08_tuned_capped_regression,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,76.95365951827307,67.97412642531093,196.0,156.21479045681923,133.22928779360942,-39.785209543180756,105,144,110,76.95365951827307,under_100,high_volume_repeatable
6800164J01000,06_intermittent_tournament,sba_croston,SBA Croston,101.47792311253508,104.92562838483596,109.0,52.38837856845697,114.36893493947122,-56.61162143154303,73,162,0,101.47792311253508,under_200,repeatable_lumpy
68001M53M50000,06_intermittent_tournament,sba_croston,SBA Croston,133.5288781684791,175.57487667821937,49.0,76.99853431940969,86.0316895723275,27.9985343194097,42,162,0,133.5288781684791,under_200,repeatable_lumpy
68001M74L21000,06_intermittent_tournament,sba_croston,SBA Croston,100.45976595446407,98.3170751869892,105.0,58.12636087978771,103.23292894633867,-46.87363912021229,76,162,0,100.45976595446407,under_200,repeatable_lumpy
68001M75T00000,08_tuned_capped_regression,extra_trees_log1p_leaf5_sqrt,Extra Trees log1p leaf5 sqrt,99.83000706376879,84.22836497302974,8.0,4.541218118490299,6.73826919784238,-3.458781881509701,3,5,1,99.83000706376879,under_100,ultra_sparse
6800261M01000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,63.28239236442956,66.29539009625117,28.0,16.862604811083347,18.56270922695033,-11.137395188916653,14,18,2,63.28239236442956,under_70,sparse_lumpy
6800271L00000,06_intermittent_tournament,sba_croston,SBA Croston,107.91871229859863,108.14894302892348,107.0,90.93339031185532,115.71936904094812,-16.066609688144673,73,162,0,107.91871229859863,under_200,repeatable_lumpy
6800280820000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,92.54448575696262,170.6595630371691,7.0,15.398444886491736,11.946169412601837,8.398444886491735,6,18,0,92.54448575696262,under_100,sparse_lumpy
68002M53M00000,06_intermittent_tournament,sba_croston,SBA Croston,96.68045978363725,98.11187584638463,121.0,58.9010764113082,118.7153697741254,-62.0989235886918,86,162,0,96.68045978363725,under_100,high_volume_repeatable
68002M74L31000,08_tuned_capped_regression,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,77.48163342782681,62.41199241395547,38.0,40.064730963233295,23.716557117303076,2.0647309632332966,15,18,18,77.48163342782681,under_100,sparse_lumpy
68002M75T00000,08_tuned_capped_regression,extra_trees_log1p_leaf5_sqrt,Extra Trees log1p leaf5 sqrt,85.97460580168524,96.85008971738131,6.0,6.721658656840779,5.811005383042879,0.7216586568407781,4,7,2,85.97460580168524,under_100,sparse_lumpy
68002M79G01000,06_intermittent_tournament,recent_mean_6,Recent Mean 6m,100.60975609756098,108.0,25.0,3.0,27.0,-22.0,19,18,0,100.60975609756098,under_200,repeatable_lumpy
68003M74L31000,06_intermittent_tournament,sba_croston,SBA Croston,103.07574794846306,100.86163341928572,124.0,69.29685760910151,125.0684254399143,-54.70314239089849,80,162,0,103.07574794846306,under_200,high_volume_repeatable
6910077R14000,06_intermittent_tournament,hurdle_random_forest,Hurdle Random Forest,100.0,101.82732114139657,26.0,0.475103496763107,26.475103496763108,-25.52489650323689,10,1,0,100.0,under_100,sparse_lumpy
69100M66L01000,08_tuned_capped_regression,hurdle_rf_thr25,Hurdle Random Forest threshold 0.25,89.43335430534893,280.34883945186476,3.0,6.702499856933761,8.410465183555942,3.7024998569337617,2,10,0,89.43335430534893,under_100,ultra_sparse
69100M66L21000,08_tuned_capped_regression,hurdle_xgb_thr10,Hurdle XGBoost threshold 0.10,84.32387025506316,89.0999475803083,34.0,37.78229961804468,30.29398217730482,3.7822996180446866,21,36,20,84.32387025506316,under_100,repeatable_lumpy
6932068LA0000,08_tuned_capped_regression,extra_trees_log1p_leaf2_sqrt,Extra Trees log1p leaf2 sqrt,109.13066872902344,110.35017639360808,65.0,80.91478209524891,71.72761465584526,15.91478209524892,49,108,2,109.13066872902344,under_200,repeatable_lumpy
